"","date","county","state","cases","lat","lon","total_population","num_below_poverty","num_uninsured","num_overcrowding"
"121",2020-12-04,"Cleburne","Arkansas",794,35.538106674756,-92.0267314995223,25587,3901,1666,187
"122",2020-12-04,"Cleveland","Arkansas",407,33.8983736073835,-92.1851923158862,8421,1671,579,37
"123",2020-12-04,"Columbia","Arkansas",1174,33.2142958999891,-93.2273208531295,24168,5581,1467,189
"124",2020-12-04,"Conway","Arkansas",755,35.2622500871161,-92.7013027388949,21060,4482,1414,237
"125",2020-12-04,"Craighead","Arkansas",7613,35.8307971158225,-90.6328394759117,102884,18682,7096,919
"126",2020-12-04,"Crawford","Arkansas",3267,35.5890913358138,-94.2428293414366,61927,11491,5179,888
"127",2020-12-04,"Crittenden","Arkansas",3462,35.207948927045,-90.3088439188398,49511,11991,3263,752
"128",2020-12-04,"Cross","Arkansas",927,35.2957175959539,-90.7712209944472,17329,3364,1194,102
"129",2020-12-04,"Dallas","Arkansas",333,33.9698171951334,-92.654450490585,7738,1054,436,27
"130",2020-12-04,"Desha","Arkansas",629,33.833290662662,-91.2539886628755,12234,3859,894,59
"131",2020-12-04,"Drew","Arkansas",913,33.5894505585918,-91.7200035153758,18688,4851,1217,83
"132",2020-12-04,"Faulkner","Arkansas",5208,35.146988913006,-92.3320498604909,120417,18590,8380,942
"133",2020-12-04,"Franklin","Arkansas",857,35.5123257753256,-93.8906448540336,17799,3684,1355,174
"134",2020-12-04,"Fulton","Arkansas",575,36.3816685556085,-91.8182227500915,12186,2769,843,293
"135",2020-12-04,"Garland","Arkansas",4078,34.5766739463167,-93.1504172260916,97119,19639,7267,1031
"136",2020-12-04,"Grant","Arkansas",665,34.2900054136019,-92.4236172931103,18046,2318,906,124
"137",2020-12-04,"Greene","Arkansas",3258,36.1175728084213,-90.5589848197642,43745,7621,2636,263
"138",2020-12-04,"Hempstead","Arkansas",914,33.7353295296054,-93.6684845709298,22208,5861,1900,223
"139",2020-12-04,"Hot Spring","Arkansas",3004,34.3176353515971,-92.9459475877061,33440,5347,1910,165
"140",2020-12-04,"Howard","Arkansas",856,34.0887764547187,-93.9934896288762,13487,2605,1269,140
"141",2020-12-04,"Independence","Arkansas",2196,35.74157916131,-91.5697150144517,37030,6891,2462,414
"142",2020-12-04,"Izard","Arkansas",1024,36.094882304796,-91.9134194255216,13461,2775,964,145
"143",2020-12-04,"Jackson","Arkansas",1971,35.5992805792811,-91.2145581906092,17495,3866,1034,156
"144",2020-12-04,"Jefferson","Arkansas",5372,34.2687893239905,-91.9315191999373,72385,16959,3760,568
"145",2020-12-04,"Johnson","Arkansas",1326,35.5700749580525,-93.4599019096451,26025,5418,2276,444
"146",2020-12-04,"Lafayette","Arkansas",272,33.2409513659268,-93.6070614134059,7127,1830,543,26
"147",2020-12-04,"Lawrence","Arkansas",1235,36.0412620364719,-91.107093151184,16915,3840,1060,118
"148",2020-12-04,"Lee","Arkansas",1229,34.7806636934095,-90.7821491820875,9781,2447,479,42
"149",2020-12-04,"Lincoln","Arkansas",2552,33.9574492750934,-91.7333354617301,13935,2158,738,145
"150",2020-12-04,"Little River","Arkansas",666,33.70051747212,-94.2343535031277,12616,2384,871,55
"151",2020-12-04,"Logan","Arkansas",1040,35.2152781991025,-93.7163314349866,21935,4071,1653,166
"152",2020-12-04,"Lonoke","Arkansas",2910,34.7542846588607,-91.8886697810108,71279,8535,4518,667
"153",2020-12-04,"Madison","Arkansas",730,36.0109613887179,-93.7245602548557,15761,2823,1506,174
"154",2020-12-04,"Marion","Arkansas",478,36.2683886039476,-92.6842362930242,16404,3220,1131,111
"155",2020-12-04,"Miller","Arkansas",2230,33.3120985280613,-93.8915592934458,43666,8749,2859,338
"156",2020-12-04,"Mississippi","Arkansas",3437,35.7638367711463,-90.0542095967973,44199,11057,2645,417
"157",2020-12-04,"Monroe","Arkansas",327,34.6778373786508,-91.2039002056354,7542,2139,451,95
"158",2020-12-04,"Montgomery","Arkansas",334,34.5389309518112,-93.6594257708323,9100,1677,734,65
"159",2020-12-04,"Nevada","Arkansas",485,33.6639635481111,-93.3072016474631,8668,2615,543,142
"160",2020-12-04,"Newton","Arkansas",467,35.919978515674,-93.2178734856522,7988,1713,552,90
"161",2020-12-04,"Ouachita","Arkansas",880,33.5933633532991,-92.8819426694903,24728,5970,1306,340
"162",2020-12-04,"Perry","Arkansas",281,34.9473774884474,-92.9314544036398,10246,1804,730,113
"163",2020-12-04,"Phillips","Arkansas",995,34.4282480327346,-90.8480639250114,19929,6588,1073,239
"164",2020-12-04,"Pike","Arkansas",427,34.1636706441815,-93.6564822378582,11017,1997,1011,70
"165",2020-12-04,"Poinsett","Arkansas",1754,35.5740283137053,-90.6629962076398,24131,5238,1855,399
"166",2020-12-04,"Polk","Arkansas",901,34.4858696758929,-94.2280724976008,20290,5069,1995,402
"167",2020-12-04,"Pope","Arkansas",3931,35.4476333317574,-93.0341595274245,63107,11620,5305,652
"168",2020-12-04,"Prairie","Arkansas",376,34.8298053878833,-91.5527893890706,8334,1617,573,108
"169",2020-12-04,"Pulaski","Arkansas",17792,34.7699374134509,-92.3117792779039,391806,69467,25097,2730
"170",2020-12-04,"Randolph","Arkansas",1069,36.3414678747645,-91.0277154059674,17584,3357,1228,186
"171",2020-12-04,"Saline","Arkansas",5330,34.6465934833437,-92.6765186740944,115577,9706,7429,893
"172",2020-12-04,"Scott","Arkansas",411,34.8607805580977,-94.0632448442536,10661,2204,955,151
"173",2020-12-04,"Searcy","Arkansas",341,35.9109017438968,-92.6995097338282,7938,1619,587,63
"174",2020-12-04,"Sebastian","Arkansas",7361,35.1996634220618,-94.2741851685288,127351,27745,13661,1493
"175",2020-12-04,"Sevier","Arkansas",1782,33.9971814466297,-94.2411845149318,17193,3804,2559,382
"176",2020-12-04,"Sharp","Arkansas",776,36.1611493570975,-91.4798652241863,17027,3711,1330,297
"177",2020-12-04,"St. Francis","Arkansas",2150,35.0220209556272,-90.7477544449678,27023,5761,1491,210
"178",2020-12-04,"Stone","Arkansas",528,35.8598833929609,-92.1567081825378,12503,2925,1068,54
"179",2020-12-04,"Union","Arkansas",1654,33.17130767156,-92.5972743490475,40334,8220,2859,874
"180",2020-12-04,"Van Buren","Arkansas",443,35.5806518423107,-92.515693519527,16892,3084,1181,140
"181",2020-12-04,"Washington","Arkansas",16396,35.9790676620886,-94.2155836716935,219930,40272,24582,3192
"182",2020-12-04,"White","Arkansas",3199,35.2562845277812,-91.7455585916958,78823,13201,5396,603
"183",2020-12-04,"Woodruff","Arkansas",216,35.186327448288,-91.2430674721897,6873,1622,479,80
"184",2020-12-04,"Yell","Arkansas",1756,35.0026095804533,-93.4112456580797,21716,3738,2103,383
"185",2020-12-04,"Alameda","California",31225,37.6469597754318,-121.888767331006,1605217,189590,82298,39111
"186",2020-12-04,"Alpine","California",53,38.5972040222543,-119.820679847404,1184,221,65,6
"187",2020-12-04,"Amador","California",652,38.4463952649397,-120.651102881223,36963,3684,1532,262
"188",2020-12-04,"Butte","California",4417,39.6669453719701,-121.600694376181,223877,46456,13164,2515
"189",2020-12-04,"Calaveras","California",572,38.2046028507764,-120.554136049561,44787,5641,2427,352
"190",2020-12-04,"Colusa","California",789,39.1774889944109,-122.236972647167,21361,2859,1970,562
"191",2020-12-04,"Contra Costa","California",25768,37.9191670693643,-121.927939120675,1107925,111922,57232,17893
"192",2020-12-04,"Del Norte","California",411,41.7431353515116,-123.897261985252,27628,5219,1247,378
"193",2020-12-04,"El Dorado","California",2740,38.7787390108896,-120.524674582784,183000,17839,8134,1415
"194",2020-12-04,"Fresno","California",40033,36.7582014489301,-119.649318251026,963160,254872,73987,28320
"195",2020-12-04,"Glenn","California",997,39.5982069138469,-122.392011900266,27976,5578,2551,544
"196",2020-12-04,"Humboldt","California",1014,40.6993025442616,-123.87564318425,135182,27641,9743,2014
"197",2020-12-04,"Imperial","California",16555,33.0395169656596,-115.365362756509,178807,40552,11751,4769
"198",2020-12-04,"Inyo","California",321,36.5111100801373,-117.410741955864,18326,1905,1229,132
"199",2020-12-04,"Kern","California",43860,35.3428689243354,-118.729927371305,871337,194354,65273,23862
"200",2020-12-04,"Kings","California",11751,36.0753552087704,-119.815552708012,150261,28661,10715,3798
"201",2020-12-04,"Lake","California",991,39.0996221027628,-122.753203195302,64076,15561,4522,776
"202",2020-12-04,"Lassen","California",2422,40.6735944017347,-120.594328680414,31945,3558,910,158
"203",2020-12-04,"Los Angeles","California",430713,34.3589223664316,-118.217048733019,10057155,1764081,872284,386393
"204",2020-12-04,"Madera","California",6537,37.2179843407527,-119.762688038884,153366,32043,13143,4080
"205",2020-12-04,"Marin","California",7966,38.0738660828082,-122.724085765348,259358,20445,10856,3786
"206",2020-12-04,"Mariposa","California",149,37.5815132460153,-119.905437998504,17645,2849,1013,179
"207",2020-12-04,"Mendocino","California",1697,39.4402321690103,-123.391486028242,87409,17366,7306,1780
"208",2020-12-04,"Merced","California",12891,37.1918953152357,-120.71766656778,265001,62661,20452,6976
"209",2020-12-04,"Modoc","California",114,41.5898526556218,-120.724959929274,9033,1483,667,67
"210",2020-12-04,"Mono","California",527,37.9390920464878,-118.88685440928,14051,1222,1189,103
"211",2020-12-04,"Monterey","California",16218,36.2171642713656,-121.239216857037,430201,66289,41482,16138
"212",2020-12-04,"Napa","California",3389,38.5064901332749,-122.330531353597,140823,12086,9599,2766
"213",2020-12-04,"Nevada","California",1569,39.3013743453952,-120.768463376512,98639,11835,5154,769
"214",2020-12-04,"Orange","California",85181,33.7029787122117,-117.76109087688,3132211,385556,226030,90235
"215",2020-12-04,"Placer","California",7270,39.0634682770267,-120.71756048968,370571,31932,13373,2958
"216",2020-12-04,"Plumas","California",223,40.0046385148289,-120.838549906052,18754,2346,920,133
"217",2020-12-04,"Riverside","California",92489,33.7436542378953,-115.993827440125,2323892,376689,183037,51310
"218",2020-12-04,"Sacramento","California",41095,38.4493182775248,-121.34425496619,1479300,260877,83649,25214
"219",2020-12-04,"San Benito","California",2051,36.605687738987,-121.074974577627,58051,6224,4260,1427
"220",2020-12-04,"San Bernardino","California",100787,34.8413860585926,-116.178419507298,2106754,392195,155864,54440
"221",2020-12-04,"San Diego","California",88244,33.0341418382434,-116.735305013808,3253356,444024,235409,70966
"222",2020-12-04,"San Francisco","California",16239,37.7551299310926,-122.440883273162,850282,104180,37103,21945
"223",2020-12-04,"San Joaquin","California",27469,37.9347613818742,-121.271410851838,714860,124587,48411,15875
"224",2020-12-04,"San Luis Obispo","California",6540,35.3870861594811,-120.404526139368,278680,37208,15624,3732
"225",2020-12-04,"San Mateo","California",15217,37.4228976655904,-122.329024394902,754748,57490,35270,19682
"226",2020-12-04,"Santa Barbara","California",11917,34.7248183614413,-120.022284859834,439395,66880,38236,14580
"227",2020-12-04,"Santa Clara","California",37517,37.2317948046182,-121.695141328068,1885056,172213,85574,49176
"228",2020-12-04,"Santa Cruz","California",4850,37.0561838210765,-122.001843073204,270931,39211,16345,6386
"229",2020-12-04,"Shasta","California",5490,40.7637177635858,-122.040514414622,179228,30945,10045,1877
"230",2020-12-04,"Sierra","California",17,39.5803292552869,-120.516022916857,2931,329,163,2
"231",2020-12-04,"Siskiyou","California",786,41.5926445836349,-122.540379026201,43668,9524,2801,569
"232",2020-12-04,"Solano","California",11418,38.2699778962168,-121.932865211764,429596,53265,20814,6617
"233",2020-12-04,"Sonoma","California",13098,38.5282921130942,-122.887422734841,497776,55095,30617,9606
"234",2020-12-04,"Stanislaus","California",24964,37.559140069263,-120.997703485602,530561,95739,32797,11722
"235",2020-12-04,"Sutter","California",3915,39.0345490247904,-121.694846590233,95406,16535,6984,2159
"236",2020-12-04,"Tehama","California",1832,40.1256314049969,-122.234073648875,63015,13363,3968,1247
"237",2020-12-04,"Trinity","California",167,40.6507069415958,-123.112653334576,13180,2607,798,193
"238",2020-12-04,"Tulare","California",22386,36.2201676581113,-118.800496584238,455769,127130,35272,13265
"239",2020-12-04,"Tuolumne","California",1190,38.0275935431412,-119.954768012712,53864,7176,2378,677
"240",2020-12-04,"Ventura","California",21876,34.4715950188429,-119.078239706365,843110,88486,66579,18811
"241",2020-12-04,"Yolo","California",5167,38.6866097702396,-121.901582913292,209671,38898,10982,3672
"242",2020-12-04,"Yuba","California",2403,39.2690140603318,-121.351275988798,73897,15080,4880,1923
"243",2020-12-04,"Adams","Colorado",31594,39.8736347837771,-104.337781939323,479977,61265,49175,8532
"244",2020-12-04,"Alamosa","Colorado",673,37.5729414099764,-105.788376863393,16353,4786,1706,255
"245",2020-12-04,"Arapahoe","Colorado",29259,39.6497070870396,-104.33835703739,617668,65383,47630,6899
"246",2020-12-04,"Archuleta","Colorado",295,37.1935420538485,-107.048295972278,12355,1369,1267,220
"247",2020-12-04,"Baca","Colorado",126,37.319190859898,-102.560482862574,3648,634,408,22
"248",2020-12-04,"Bent","Colorado",348,37.9551022002009,-103.071732609394,5816,943,313,48
"249",2020-12-04,"Boulder","Colorado",11950,40.0926639131351,-105.358116894927,313961,40732,18291,2335
"250",2020-12-04,"Broomfield","Colorado",2200,39.9546152061515,-105.052782882218,62449,3667,2855,444
"251",2020-12-04,"Chaffee","Colorado",713,38.747029423014,-106.194143470668,18507,1673,1364,82
"252",2020-12-04,"Cheyenne","Colorado",71,38.8279540841918,-102.603523050091,2071,229,212,5
"253",2020-12-04,"Clear Creek","Colorado",200,39.6891861499056,-105.644412589297,9238,677,422,76
"254",2020-12-04,"Conejos","Colorado",203,37.2007192893964,-106.191619435593,8213,1805,694,111
"255",2020-12-04,"Costilla","Colorado",90,37.2781303615325,-105.428245330261,3590,1092,398,20
"256",2020-12-04,"Crowley","Colorado",1310,38.3265911528089,-103.784480549739,5537,1479,245,46
"257",2020-12-04,"Custer","Colorado",88,38.108693787051,-105.367524039569,4375,772,401,70
"258",2020-12-04,"Delta","Colorado",767,38.8613610755002,-107.862912914917,30221,4890,2364,402
"259",2020-12-04,"Denver","Colorado",38825,39.7615173244452,-104.87634514822,663303,106745,65375,9239
"260",2020-12-04,"Dolores","Colorado",29,37.7517118162651,-108.517391092818,1789,346,180,25
"261",2020-12-04,"Douglas","Colorado",11876,39.3297128089567,-104.929569115671,314238,11807,11379,1122
"262",2020-12-04,"Eagle","Colorado",2498,39.6278518475046,-106.695376927959,52894,4237,5958,633
"263",2020-12-04,"El Paso","Colorado",30174,38.8321097818637,-104.525470530133,665171,73012,45223,6219
"264",2020-12-04,"Elbert","Colorado",676,39.2865834685217,-104.135956906152,24225,1221,1687,171
"265",2020-12-04,"Fremont","Colorado",3143,38.4729665614747,-105.439670319261,46835,6012,2653,254
"266",2020-12-04,"Garfield","Colorado",2416,39.5993215843907,-107.904093679922,57495,6274,7048,1192
"267",2020-12-04,"Gilpin","Colorado",91,39.8575684996554,-105.522526338677,5708,392,219,36
"268",2020-12-04,"Grand","Colorado",452,40.102636936247,-106.118340868048,14490,1523,1347,200
"269",2020-12-04,"Gunnison","Colorado",493,38.6667747873872,-107.03163217978,15889,2319,1446,232
"270",2020-12-04,"Hinsdale","Colorado",10,37.8212908024007,-107.300312326756,856,96,60,17
"271",2020-12-04,"Huerfano","Colorado",196,37.6846831978076,-104.960629457243,6521,1086,354,53
"272",2020-12-04,"Jackson","Colorado",22,40.6664521221837,-106.342800578783,1306,179,146,0
"273",2020-12-04,"Jefferson","Colorado",22352,39.5864201268531,-105.250535518009,558810,44629,32317,2973
"274",2020-12-04,"Kiowa","Colorado",30,38.4326818721614,-102.740258511677,1465,154,117,11
"275",2020-12-04,"Kit Carson","Colorado",329,39.3054969363963,-102.602953060781,8174,1033,848,21
"276",2020-12-04,"La Plata","Colorado",1561,37.2865597563174,-107.843339607135,53994,5569,5159,412
"277",2020-12-04,"Lake","Colorado",314,39.2024985640442,-106.344781607934,7401,836,770,118
"278",2020-12-04,"Larimer","Colorado",11164,40.6663926921907,-105.461155919953,325228,41640,21174,2047
"279",2020-12-04,"Las Animas","Colorado",288,37.3158000240042,-104.03874959892,14322,1926,1220,62
"280",2020-12-04,"Lincoln","Colorado",552,38.988092055391,-103.513953345515,5515,597,345,8
"281",2020-12-04,"Logan","Colorado",2486,40.7246794672952,-103.11013421135,21862,3394,1565,75
"282",2020-12-04,"Mesa","Colorado",6471,39.018303228672,-108.466444931953,148166,23633,11396,1205
"283",2020-12-04,"Mineral","Colorado",36,37.6689482888306,-106.924132253211,793,65,53,2
"284",2020-12-04,"Moffat","Colorado",345,40.6183915234215,-108.207443297347,13034,1419,1096,93
"285",2020-12-04,"Montezuma","Colorado",817,37.3385684825327,-108.59658691219,26006,4811,2794,288
"286",2020-12-04,"Montrose","Colorado",1285,38.4022261006866,-108.269263727931,40866,7278,3879,406
"287",2020-12-04,"Morgan","Colorado",1737,40.262642484868,-103.809745015699,28288,2986,2860,562
"288",2020-12-04,"Otero","Colorado",878,37.9025833121553,-103.716493895797,18440,4154,1523,198
"289",2020-12-04,"Ouray","Colorado",124,38.1554738619069,-107.769275454187,4651,425,307,23
"290",2020-12-04,"Park","Colorado",266,39.1193262025734,-105.717122673727,16440,1022,1252,97
"291",2020-12-04,"Phillips","Colorado",200,40.5939794889637,-102.357611612458,4347,509,436,106
"292",2020-12-04,"Pitkin","Colorado",569,39.2170928512421,-106.916611150442,17543,1507,1790,143
"293",2020-12-04,"Prowers","Colorado",715,37.9552016978582,-102.393369053461,12121,2422,1349,116
"294",2020-12-04,"Pueblo","Colorado",9540,38.1735152041911,-104.512715874728,162158,31907,11088,1304
"295",2020-12-04,"Rio Blanco","Colorado",168,39.9798602400454,-108.217062853582,6658,788,475,82
"296",2020-12-04,"Rio Grande","Colorado",255,37.5825254546806,-106.383240050951,11623,2174,1208,219
"297",2020-12-04,"Routt","Colorado",725,40.4851500016841,-106.99126402697,23980,2408,1809,201
"298",2020-12-04,"Saguache","Colorado",229,38.0805336205156,-106.281520892119,6255,1409,851,117
"299",2020-12-04,"San Juan","Colorado",19,37.7640344637517,-107.676167046657,552,21,47,3
"300",2020-12-04,"San Miguel","Colorado",227,38.0038110607591,-108.405860797756,7767,923,810,113
"301",2020-12-04,"Sedgwick","Colorado",114,40.8759229243648,-102.35183349752,2367,342,208,31
"302",2020-12-04,"Summit","Colorado",1646,39.6341866416798,-106.116378489009,29269,3522,2932,461
"303",2020-12-04,"Teller","Colorado",694,38.8821576374855,-105.161793947762,23472,1752,1585,208
"304",2020-12-04,"Washington","Colorado",288,39.9710227257309,-103.201257201827,4814,529,360,43
"305",2020-12-04,"Weld","Colorado",15389,40.5548621497044,-104.392458113942,278065,34050,24729,2786
"306",2020-12-04,"Yuma","Colorado",359,40.0029431781447,-102.424258023551,10150,1459,1078,117
"307",2020-12-04,"Fairfield","Connecticut",41535,41.2711020524378,-73.389179329838,941618,81553,70340,8538
"308",2020-12-04,"Hartford","Connecticut",30879,41.8064095800605,-72.7328756131251,895699,100830,39536,6545
"309",2020-12-04,"Litchfield","Connecticut",4931,41.7924880409791,-73.2453326101949,185141,12706,7410,723
"310",2020-12-04,"Middlesex","Connecticut",4007,41.4631946605472,-72.5351452843774,164438,11193,5257,597
"311",2020-12-04,"New Haven","Connecticut",32843,41.4104645715757,-72.9321669255499,860874,106796,39398,5650
"312",2020-12-04,"New London","Connecticut",6648,41.4866224057031,-72.1014745788975,272033,25645,10642,1440
"313",2020-12-04,"Tolland","Connecticut",3225,41.8550516252635,-72.3364967746125,151689,9223,4272,523
"314",2020-12-04,"Windham","Connecticut",2837,41.8300291389128,-71.9874528550809,117078,12518,5267,773
"315",2020-12-04,"Kent","Delaware",5651,39.0861734375372,-75.5684227738851,171474,21866,9173,1265
"316",2020-12-04,"New Castle","Delaware",21753,39.576757913239,-75.6529640915753,551997,60817,25744,2939
"317",2020-12-04,"Sussex","Delaware",10899,38.6605601522654,-75.3900397120742,211224,26765,11669,1739
"318",2020-12-04,"District of Columbia","District of Columbia",22480,38.9047417231598,-77.0162961272994,659009,112060,24833,9930
"319",2020-12-04,"Alachua","Florida",13190,29.6747572164447,-82.3577283403393,256581,58387,25800,1675
"320",2020-12-04,"Baker","Florida",2091,30.3311036612372,-82.2846319580556,27312,4522,2610,245
"321",2020-12-04,"Bay","Florida",8969,30.2652218037659,-85.6202513019245,178361,27363,22229,1311
"322",2020-12-04,"Bradford","Florida",1450,29.9499580023545,-82.1687734665312,26919,4559,2534,167
"323",2020-12-04,"Brevard","Florida",16376,28.293728824403,-80.732275667484,560683,77357,58273,3209
"324",2020-12-04,"Broward","Florida",111629,26.1523217018196,-80.4871127783897,1863780,265521,271480,25703
"325",2020-12-04,"Calhoun","Florida",905,30.4060277483005,-85.1972018522593,14550,1623,1542,147
"326",2020-12-04,"Charlotte","Florida",5354,26.905502725767,-81.9122600293285,169642,20511,18489,961
"327",2020-12-04,"Citrus","Florida",5015,28.8490814219045,-82.4786491617478,140453,24409,14181,1130
"328",2020-12-04,"Clay","Florida",8391,29.9830753878317,-81.8578864693468,200346,20243,20407,1508
"329",2020-12-04,"Collier","Florida",18548,26.1107190462353,-81.3475740269464,348236,45375,57598,5127
"330",2020-12-04,"Columbia","Florida",4902,30.2242575185496,-82.6215430891593,68198,12229,6497,835
"331",2020-12-04,"DeSoto","Florida",2473,27.1863620920299,-81.8094165898581,35134,9920,5858,831
"332",2020-12-04,"Dixie","Florida",979,29.6081620091438,-83.1588449977868,16084,3109,1732,222
"333",2020-12-04,"Duval","Florida",46112,30.3315791083013,-81.6708462314917,900890,146252,104607,7182
"334",2020-12-04,"Escambia","Florida",17335,30.6689322845841,-87.3627878913973,309574,42672,27908,1306
"335",2020-12-04,"Flagler","Florida",2838,29.4614390620826,-81.3135608867855,102917,13453,11300,644
"336",2020-12-04,"Franklin","Florida",834,29.8896996426742,-84.801892556255,11705,2060,1308,153
"337",2020-12-04,"Gadsden","Florida",3393,30.5794832352957,-84.6136279909658,46153,11042,5711,805
"338",2020-12-04,"Gilchrist","Florida",807,29.7258393796351,-82.8003889834418,17033,3730,2050,116
"339",2020-12-04,"Glades","Florida",685,26.9564726625313,-81.18899774099,13420,2500,2197,108
"340",2020-12-04,"Gulf","Florida",1093,29.9555393978194,-85.2265964583895,15851,2068,1325,70
"341",2020-12-04,"Hamilton","Florida",1017,30.4963935430425,-82.9479384623196,14362,2963,1383,149
"342",2020-12-04,"Hardee","Florida",1799,27.4927008004759,-81.8099393529568,27302,6716,4271,584
"343",2020-12-04,"Hendry","Florida",2576,26.5534768240506,-81.1658428890445,38376,9776,9160,810
"344",2020-12-04,"Hernando","Florida",5249,28.5536341260581,-82.4250326909746,176797,27175,21079,1194
"345",2020-12-04,"Highlands","Florida",3949,27.3433270024218,-81.3410547851983,98862,18889,12158,986
"346",2020-12-04,"Hillsborough","Florida",60241,27.929356345131,-82.3087876698058,1323059,213566,170261,17065
"347",2020-12-04,"Holmes","Florida",1233,30.8679194921516,-85.8140298261751,19569,4571,2179,143
"348",2020-12-04,"Indian River","Florida",5167,27.6943170390158,-80.6062479668596,145342,20302,17515,958
"349",2020-12-04,"Jackson","Florida",3980,30.7954308691357,-85.215497529047,48721,9325,4789,398
"350",2020-12-04,"Jefferson","Florida",799,30.4375089457707,-83.8952859507484,14082,1825,1322,73
"351",2020-12-04,"Lafayette","Florida",1354,29.9855094897978,-83.181096092364,8742,1272,1109,100
"352",2020-12-04,"Lake","Florida",10982,28.7615496739505,-81.7112564949174,317586,42342,39015,2969
"353",2020-12-04,"Lee","Florida",31570,26.5791210815914,-81.8199654017012,680970,104219,97648,6405
"354",2020-12-04,"Leon","Florida",15629,30.4580485013898,-84.277895943733,284788,58148,25965,2546
"355",2020-12-04,"Levy","Florida",1460,29.3186489201704,-82.7432191912375,39707,8652,5407,393
"356",2020-12-04,"Liberty","Florida",622,30.2413801271872,-84.8829027573244,8285,1147,750,81
"357",2020-12-04,"Madison","Florida",1308,30.4441087389549,-83.4701313484372,18560,4703,1808,278
"358",2020-12-04,"Manatee","Florida",17450,27.4718886714733,-82.315280273276,353411,50094,44856,3343
"359",2020-12-04,"Marion","Florida",13644,29.2102075865768,-82.0566601157237,340341,60266,37422,2215
"360",2020-12-04,"Martin","Florida",6447,27.0775304773073,-80.4314798552769,153592,17758,18440,1137
"361",2020-12-04,"Miami-Dade","Florida",238812,25.6158805542006,-80.5637148542809,2664418,522143,453444,51810
"362",2020-12-04,"Monroe","Florida",3515,25.5099669427042,-81.0541129529792,77150,9815,12038,929
"363",2020-12-04,"Nassau","Florida",3376,30.6106048105384,-81.8016190655467,77187,9702,8088,363
"364",2020-12-04,"Okaloosa","Florida",9604,30.6912973284331,-86.5917596799802,195798,22821,22508,1372
"365",2020-12-04,"Okeechobee","Florida",2084,27.3864368539286,-80.8886269358594,39420,9105,6728,676
"366",2020-12-04,"Orange","Florida",60391,28.5144325329396,-81.3235201562608,1256055,212105,181847,12952
"367",2020-12-04,"Osceola","Florida",19255,28.0626843783821,-81.1494788015105,311962,60243,48632,3183
"368",2020-12-04,"Palm Beach","Florida",67734,26.647608850507,-80.4654835978099,1398757,191207,193232,16318
"369",2020-12-04,"Pasco","Florida",15700,28.3093079511327,-82.3923796272205,488310,65101,60327,3510
"370",2020-12-04,"Pinellas","Florida",34152,27.9192951025552,-82.7253669853184,939548,130727,104241,6445
"371",2020-12-04,"Polk","Florida",28640,27.9488873001352,-81.6975838508671,637691,110225,84052,7940
"372",2020-12-04,"Putnam","Florida",2885,29.6086560495326,-81.7443132724259,72304,19120,9474,577
"373",2020-12-04,"Santa Rosa","Florida",7884,30.7004473522769,-87.0219824030187,163903,19331,17768,1253
"374",2020-12-04,"Sarasota","Florida",14384,27.1844716548068,-82.3315048815704,398011,43281,43266,2081
"375",2020-12-04,"Seminole","Florida",13427,28.7169796988243,-81.23630140979,442905,53025,39754,2090
"376",2020-12-04,"St. Johns","Florida",9339,29.9016491605143,-81.4406715500261,218362,19372,20802,793
"377",2020-12-04,"St. Lucie","Florida",11145,27.3772618163827,-80.4720289686123,293136,51945,39956,2452
"378",2020-12-04,"Sumter","Florida",3644,28.7047521043205,-82.0809695594942,113589,10343,5512,433
"379",2020-12-04,"Suwannee","Florida",3366,30.1956088256505,-82.9914950230556,43653,9536,5470,431
"380",2020-12-04,"Taylor","Florida",1675,30.0470020215759,-83.6035295682106,22582,2746,2221,190
"381",2020-12-04,"Union","Florida",1249,30.0438608056813,-82.3714363676275,15159,2232,1071,91
"382",2020-12-04,"Volusia","Florida",17080,29.0584243903499,-81.1819265314266,510806,83660,58072,2805
"383",2020-12-04,"Wakulla","Florida",1691,30.1673301257506,-84.4006658658169,31314,3970,3022,243
"384",2020-12-04,"Walton","Florida",3848,30.6435862303434,-86.1696959352209,61528,10357,9336,1068
"385",2020-12-04,"Washington","Florida",1569,30.6106069750089,-85.6653368059059,24627,4532,2929,149
"386",2020-12-04,"Appling","Georgia",1364,31.7492288785569,-82.2889151662077,18410,3694,2845,215
"387",2020-12-04,"Atkinson","Georgia",620,31.2971398768413,-82.8800726919612,8268,2270,1566,55
"388",2020-12-04,"Bacon","Georgia",776,31.5536746236958,-82.4527125970262,11251,1949,1785,90
"389",2020-12-04,"Baker","Georgia",128,31.3261448474879,-84.4447065053695,3250,509,472,57
"390",2020-12-04,"Baldwin","Georgia",2727,33.069271580889,-83.249559709144,45808,12503,5202,256
"391",2020-12-04,"Banks","Georgia",849,34.35415317041,-83.4973671884686,18336,2837,2979,165
"392",2020-12-04,"Barrow","Georgia",3673,33.9931961951707,-83.7127357002228,73340,10548,11691,516
"393",2020-12-04,"Bartow","Georgia",5503,34.2378575331877,-84.8404925431543,101942,14899,16117,1028
"394",2020-12-04,"Ben Hill","Georgia",1092,31.7597806339374,-83.2204975510177,17405,5948,2239,46
"395",2020-12-04,"Berrien","Georgia",773,31.2759884642345,-83.2296433745298,18986,4811,2969,85
